gene,eqZ,wbZ,ntZ,multiZ
ENSG00000068697,1.58745,,-2.52626,
ENSG00000068724,1.67174,,,
ENSG00000068745,1.77696,1.04163,1.04876,1.47813
ENSG00000068784,-3.789,-0.150242,-1.65132,-1.2739
ENSG00000068796,2.11333,,,
ENSG00000068878,-4.42287,,,
ENSG00000068912,-1.34149,,,
ENSG00000068971,-2.50754,,-2.34084,
ENSG00000069188,-4.48631,,-1.02326,
ENSG00000069248,1.53339,,0.25964,
ENSG00000069275,-4.25048,,,
ENSG00000069345,-1.70142,,,
ENSG00000069424,0.709781,,0.659216,
ENSG00000069493,1.5736,0.832933,0.873309,1.20649
ENSG00000069696,0.686103,,1.30099,
ENSG00000069849,-0.387163,1.26375,1.26544,1.78841
ENSG00000069869,3.26049,-0.52129,,
ENSG00000069943,-0.244868,2.44782,2.62364,3.58606
ENSG00000069966,-0.0833597,,0.370219,
ENSG00000069974,-2.63289,-2.46035,2.2013,-0.183177
ENSG00000069998,0.446464,0.391071,1.39456,1.26263
ENSG00000070010,0.241343,,,
ENSG00000070018,0.204281,,,
ENSG00000070019,0.191375,,,
ENSG00000070047,-2.31482,,,
ENSG00000070061,-0.22436,-1.84839,-2.60677,-3.15027
ENSG00000070081,4.33354,,,
ENSG00000070087,-0.653119,,-0.282845,
ENSG00000070182,-0.563015,,,
ENSG00000070190,2.49933,1.20836,0.768543,1.39788
ENSG00000070366,0.0100349,,,
ENSG00000070367,-0.247353,,,
ENSG00000070371,-2.56066,,-0.934197,
ENSG00000070404,-0.897608,0.988508,,
ENSG00000070413,1.45974,0.254246,,
ENSG00000070423,0.659993,,2.65697,
ENSG00000070444,0.53518,,,
ENSG00000070476,-1.04292,0.118307,-1.27521,-0.818056
ENSG00000070495,-1.87907,,,
ENSG00000070526,4.20388,2.27983,,
ENSG00000070540,-0.968078,-1.16397,-0.348874,-1.06974
ENSG00000070610,1.66079,,-0.483871,
ENSG00000070669,0.159928,0.731161,,
ENSG00000070718,2.46158,1.48613,0.899229,1.68671
ENSG00000070731,0.582166,1.02747,-0.915357,0.0792773
ENSG00000070759,-1.72917,,,
ENSG00000070761,2.61133,,1.40005,
ENSG00000070770,-1.4634,,,
ENSG00000070785,1.61716,,,
ENSG00000070814,-1.29142,-0.341894,,
ENSG00000070831,-2.41546,,,
ENSG00000070882,-2.74563,1.07089,-2.23909,-0.826045
ENSG00000070950,0.720897,,-0.607461,
ENSG00000070961,-0.201272,,,
ENSG00000071054,-0.323024,,,
ENSG00000071127,-1.31963,,1.63329,
ENSG00000071243,1.71648,,,
ENSG00000071246,-0.0881826,0.294878,2.04218,1.65255
ENSG00000071462,-0.751584,,-0.795639,
ENSG00000071537,2.74248,,,
ENSG00000071539,2.11723,,,
ENSG00000071564,1.33084,,,
ENSG00000071575,2.51804,,1.00043,
ENSG00000071655,-0.305674,,,
ENSG00000071794,-1.53131,0.253268,,
ENSG00000071894,1.87801,0.634531,0.57781,0.857254
ENSG00000071967,-2.53383,-1.19993,-0.207767,-0.995389
ENSG00000071994,-1.16361,0.146772,,
ENSG00000072042,-1.42307,-0.194331,,
ENSG00000072062,-1.68184,,,
ENSG00000072071,-1.02988,-0.854637,-1.91231,-1.95653
ENSG00000072110,0.172468,,,
ENSG00000072121,-1.64995,-0.972117,,
ENSG00000072135,1.91106,,,
ENSG00000072163,2.8114,,0.277706,
ENSG00000072195,-0.352502,,,
ENSG00000072210,1.71218,0.636305,-0.215007,0.297903
ENSG00000072274,-1.19319,0.0761081,0.507033,0.412343
ENSG00000072310,-3.84152,,,
ENSG00000072364,-0.275017,,,
ENSG00000072401,0.214657,,,
ENSG00000072415,0.876282,,,
ENSG00000072422,-0.648173,,-1.23062,
ENSG00000072518,0.191048,2.91054,,
ENSG00000072682,0.515656,0.806364,-1.0057,-0.140949
ENSG00000072694,-0.471244,,,
ENSG00000072736,0.0675146,-3.2993,,
ENSG00000072756,0.826926,1.2527,,
ENSG00000072778,-3.86755,,,
ENSG00000072786,0.992975,,,
ENSG00000072803,1.05187,,,
ENSG00000072818,2.64508,1.73098,0.567112,1.625
ENSG00000072832,-2.205,,0.0670283,
ENSG00000072840,-0.614283,-1.34562,,
ENSG00000072849,0.977841,,1.39919,
ENSG00000072858,-0.662971,,,
ENSG00000072864,-0.903817,,,
ENSG00000072952,-2.09737,,-0.179965,
ENSG00000072954,-2.37859,,-0.895824,
ENSG00000072958,1.43693,,-0.0623855,
ENSG00000073008,-1.75545,1.05473,-0.417779,0.450393
ENSG00000073050,0.684505,,0.234555,
ENSG00000073111,-2.43923,,,
ENSG00000073150,2.42011,,,
ENSG00000073169,1.49485,,,
ENSG00000073331,-1.35323,,-0.287025,
ENSG00000073350,-2.42564,,-0.585186,
ENSG00000073536,-1.98426,-0.912738,-0.305524,-0.861442
ENSG00000073578,-1.43555,-1.2036,,
ENSG00000073584,-0.302275,-0.61878,-0.201734,-0.580191
ENSG00000073605,1.63966,1.22317,-0.695667,0.373003
ENSG00000073614,2.83802,-0.594193,,
ENSG00000073670,-0.03128,,2.16224,
ENSG00000073711,1.73349,,2.52962,
ENSG00000073803,2.13613,1.83844,0.0531227,1.33753
ENSG00000073849,2.75429,,,
ENSG00000073921,-0.127976,,,
ENSG00000073969,-3.66007,,,
ENSG00000074054,-3.17163,-2.03883,-2.12139,-2.94172
ENSG00000074071,-1.63404,,-0.266664,
ENSG00000074201,-0.47187,,,
ENSG00000074266,0.880007,0.704903,,
ENSG00000074276,0.882654,,,
ENSG00000074319,4.00678,,-1.02324,
ENSG00000074356,1.89431,0.333714,,
ENSG00000074370,-1.60578,,3.65867,
ENSG00000074410,-0.103062,-0.897123,,
ENSG00000074416,1.64808,,-0.148152,
ENSG00000074582,-0.392802,,,
ENSG00000074590,0.8373,1.66052,-1.28558,0.265124
ENSG00000074621,0.510767,,,
ENSG00000074657,1.42838,,,
ENSG00000074660,-4.26322,,-1.48099,
ENSG00000074695,-3.54277,,,
ENSG00000074696,-1.70305,,,
ENSG00000074755,3.32663,2.37232,2.81019,3.66459
ENSG00000074842,-0.219585,0.910614,0.93834,1.30741
ENSG00000074855,-0.858963,,,
ENSG00000074966,0.529392,1.92185,,
ENSG00000075073,-1.38601,-0.370865,-0.813945,-0.837787
ENSG00000075089,-1.9094,,,
ENSG00000075131,0.175437,,,
ENSG00000075142,2.40952,,-0.394067,
ENSG00000075151,0.552675,,,
ENSG00000075188,2.18541,,,
ENSG00000075218,-1.75557,,,
ENSG00000075223,1.13206,,,
ENSG00000075234,-1.45247,0.402042,,
ENSG00000075239,-2.65477,,,
ENSG00000075240,-3.20928,-0.952973,-0.527914,-1.04715
ENSG00000075275,-1.50505,2.1463,-1.54997,0.421672
ENSG00000075303,1.59911,-0.72516,-1.91919,-1.86984
ENSG00000075340,-0.63683,,,
ENSG00000075399,-0.604459,0.520346,0.212759,0.518383
ENSG00000075407,-1.37699,-0.793224,,
ENSG00000075413,-2.13133,,,
ENSG00000075415,1.33906,1.53838,1.5242,2.16557
ENSG00000075426,-0.21378,,,
ENSG00000075568,4.26399,0.86413,0.59599,1.03246
ENSG00000075618,0.959447,-0.1487,,
ENSG00000075624,-2.60162,,,
ENSG00000075651,-1.04137,-1.04986,-1.00979,-1.4564
ENSG00000075702,-2.62415,,1.24447,
ENSG00000075790,2.1459,-0.808354,-0.629925,-1.01702
ENSG00000075826,1.13542,,,
ENSG00000075856,-1.9828,,,
ENSG00000075884,-0.657829,-2.67621,0.308341,-1.67434
ENSG00000075914,0.756203,2.74917,0.893108,2.57548
ENSG00000075975,2.57988,2.36418,1.58693,2.79386
ENSG00000076003,2.04019,,,
ENSG00000076043,-2.90586,-2.20974,,
ENSG00000076053,-1.75562,,-1.29358,
ENSG00000076067,-4.36458,-3.00815,,
ENSG00000076108,-1.96453,,-0.281385,
ENSG00000076242,0.695235,,0.967536,
ENSG00000076248,-0.750919,,,
ENSG00000076258,-0.7296,,1.41953,
ENSG00000076321,-4.17838,-5.16232,-4.60806,-6.9087
ENSG00000076356,1.92948,0.58717,,
ENSG00000076513,-0.261139,,,
ENSG00000076554,1.53506,1.70363,,
ENSG00000076555,0.689455,,,
ENSG00000076604,-1.72476,,,
ENSG00000076641,4.78287,3.31409,,
ENSG00000076650,-0.686308,-1.50721,,
ENSG00000076662,1.69893,,,
ENSG00000076685,-6.68555,-5.83328,,
ENSG00000076826,2.2935,,,
ENSG00000076864,-4.71268,-2.48023,,
ENSG00000076924,-2.15531,0.386974,,
ENSG00000076944,-0.0360009,0.255485,0.765777,0.722141
ENSG00000077044,-0.0756789,0.994414,,
ENSG00000077092,1.55494,-0.551844,,
ENSG00000077097,0.950776,,,
ENSG00000077150,0.525951,,,
ENSG00000077157,1.91876,-0.381756,-0.476442,-0.606837
ENSG00000077232,1.85823,,2.01687,
ENSG00000077235,1.05321,,,
ENSG00000077238,1.60979,0.0127361,0.387804,0.283225
ENSG00000077312,0.516671,,,
ENSG00000077348,1.15711,,,
ENSG00000077380,-4.29047,,,
ENSG00000077420,1.62772,,,
ENSG00000077458,-0.970244,,,
ENSG00000077463,-0.918095,,,
ENSG00000077549,-1.47222,,-2.43348,
ENSG00000077585,0.259282,,1.03919,
ENSG00000077616,3.23299,,,
ENSG00000077782,3.57109,1.21039,,
ENSG00000077984,-1.31275,-0.257234,-0.271207,-0.373664
ENSG00000078018,0.863503,2.68461,,
ENSG00000078043,-0.815996,,0.880284,
ENSG00000078070,-3.35959,,,
ENSG00000078114,0.941332,,,
ENSG00000078124,2.55625,0.620082,0.773071,0.985108
ENSG00000078140,-1.48865,,,
ENSG00000078142,0.854409,,0.660859,
ENSG00000078177,2.62188,-1.17424,,
ENSG00000078237,5.70316,,,
ENSG00000078246,-2.03441,0.114574,-0.19595,-0.0575417
ENSG00000078304,0.51895,-2.20736,,
ENSG00000078369,-0.480195,,,
ENSG00000078399,-0.965524,-0.436699,0.217353,-0.155101
ENSG00000078487,0.751907,,-1.03055,
ENSG00000078618,-1.171,-0.81898,-0.693517,-1.0695
ENSG00000078668,-2.22958,,,
ENSG00000078674,3.20467,,-1.05636,
ENSG00000078687,-1.24192,,,
ENSG00000078747,1.96532,,,
ENSG00000078804,2.76608,,,
ENSG00000078808,1.86015,1.23776,,
ENSG00000078814,2.80542,2.93219,3.09215,4.25985
ENSG00000078902,0.0128061,2.13731,-0.294392,1.30314
ENSG00000078967,-0.966446,,,
ENSG00000079150,0.759883,,1.32738,
ENSG00000079156,1.58264,0.175745,-0.398294,-0.157366
ENSG00000079215,2.85785,,0.16926,
ENSG00000079246,-2.21696,-1.22314,-1.13056,-1.66432
ENSG00000079257,0.235779,-0.560559,-0.73784,-0.918107
ENSG00000079263,0.91292,,,
ENSG00000079277,0.781242,,,
ENSG00000079313,0.81515,,,
ENSG00000079332,-3.86144,,-1.37675,
ENSG00000079335,0.282513,0.261432,0.189264,0.31869
ENSG00000079337,-1.25857,-0.974443,-0.300498,-0.901519
ENSG00000079385,-1.60352,,,
ENSG00000079387,0.38484,,,
ENSG00000079459,0.976946,,0.267891,
ENSG00000079462,1.11993,,,
ENSG00000079691,-2.48863,,-1.06946,
ENSG00000079739,0.483923,,1.3376,
ENSG00000079785,-0.439262,,,
ENSG00000079805,0.981256,,,
ENSG00000079819,-0.557165,-0.476221,,
ENSG00000079931,1.1398,,-0.658342,
ENSG00000079950,-2.8314,-1.01842,,
ENSG00000079974,-0.220593,,,
ENSG00000080007,-0.633423,,,
ENSG00000080031,-1.52906,,0.766061,
ENSG00000080200,-2.34598,,,
ENSG00000080298,0.422809,,,
ENSG00000080345,0.53126,,-3.08614,
ENSG00000080493,-1.28063,,,
ENSG00000080503,2.14321,,0.631862,
ENSG00000080573,-0.687382,-1.47995,1.17657,-0.214522
ENSG00000080802,3.85874,,1.45397,
ENSG00000080815,-0.303154,-0.666632,,
ENSG00000080819,-0.521993,,,
ENSG00000080823,0.0270726,,,
ENSG00000080839,-0.129031,-1.19778,,
ENSG00000080854,-7.99691,-7.46935,-4.41149,-8.40102
ENSG00000081014,1.79923,,3.16627,
ENSG00000081026,-1.60235,,0.392717,
ENSG00000081052,-0.697896,,-0.991034,
ENSG00000081189,3.99622,,,
ENSG00000081307,0.355577,,,
ENSG00000081320,-2.84447,-0.481931,,
ENSG00000081386,0.810674,,,
ENSG00000081665,-0.0549964,1.32659,,
ENSG00000081692,0.656281,1.32283,1.32274,1.8707
ENSG00000081721,0.229647,-1.23618,,
ENSG00000081760,-0.688448,-0.239417,,
ENSG00000081791,1.76174,0.760885,0.275083,0.73254
ENSG00000081870,0.334914,,,
ENSG00000081913,0.501328,,,
ENSG00000081923,0.0488304,,,
ENSG00000081985,-2.21011,,,
ENSG00000082146,1.97428,,,
ENSG00000082153,0.338295,,,
ENSG00000082196,-2.22805,,,
ENSG00000082212,2.47454,1.7845,0.868677,1.87608
ENSG00000082213,2.96442,,0.595872,
ENSG00000082258,1.23181,,1.59837,
ENSG00000082269,2.25864,,,
ENSG00000082293,1.26798,,,
ENSG00000082512,-2.31352,-2.11921,-1.89135,-2.8359
ENSG00000082641,1.40202,,,
ENSG00000082781,-0.457859,,,
ENSG00000082805,-1.6008,,0.0397773,
ENSG00000082996,-0.533129,0.000940644,,
ENSG00000083093,3.79778,,,
ENSG00000083097,-3.32651,-2.97953,,
ENSG00000083099,5.57373,,,
ENSG00000083123,0.0814129,-0.0805284,,
ENSG00000083168,-0.504206,,,
ENSG00000083223,0.546481,,,
ENSG00000083290,-3.04036,-2.15606,0.901224,-0.8873
ENSG00000083312,-1.53013,,,
ENSG00000083457,0.887315,,,
ENSG00000083544,-2.46986,,,
ENSG00000083642,-0.573709,,,
ENSG00000083720,-1.97871,,,
ENSG00000083799,-3.30406,2.47479,3.34536,4.11547
ENSG00000083814,0.234734,0.668054,,
ENSG00000083828,1.2515,0.214396,1.10702,0.93438
ENSG00000083838,-0.001476,,,
ENSG00000083844,0.601171,1.56441,,
ENSG00000083845,-2.43675,-1.2861,-1.27922,-1.81395
ENSG00000083937,2.22667,0.36552,1.11905,1.04975
ENSG00000084072,0.0897664,,,
ENSG00000084073,-1.30658,-2.23302,0.991256,-0.878058
ENSG00000084090,-0.284363,,1.05784,
ENSG00000084092,-1.16993,,,
ENSG00000084093,-0.441416,,,
ENSG00000084110,-2.18644,0.438808,,
ENSG00000084207,0.491321,,,
ENSG00000084444,1.7992,,,
ENSG00000084463,1.58927,,,
ENSG00000084652,0.590886,,,
ENSG00000084676,1.63881,-0.0424698,0.561053,0.366694
ENSG00000084710,0.0568908,,,
ENSG00000084731,0.4264,,,
ENSG00000084733,1.20848,,,
ENSG00000084754,0.713657,-0.940091,-0.964674,-1.34687
ENSG00000084764,-4.21217,,,
ENSG00000084774,-3.09725,-1.98785,-2.62292,-3.26031
ENSG00000085063,-0.358055,,,
ENSG00000085117,3.54501,,1.15183,
ENSG00000085231,0.145096,-1.30011,,
ENSG00000085265,4.62114,2.91897,,
ENSG00000085365,-3.01904,,-2.09066,
ENSG00000085377,0.273384,1.19177,0.995255,1.54646
ENSG00000085382,-1.24438,-0.487183,,
ENSG00000085415,0.70595,-0.230807,-2.09552,-1.64496
ENSG00000085433,0.589776,,,
ENSG00000085449,-0.0839573,,,
ENSG00000085465,0.633377,,,
ENSG00000085491,0.0965513,-0.59591,1.0716,0.336361
ENSG00000085511,-0.168321,,,
ENSG00000085552,0.361978,,,
ENSG00000085563,-1.21869,,,
ENSG00000085644,-2.65957,,0.286634,
ENSG00000085662,1.16105,1.11796,,
ENSG00000085719,-0.289576,,-0.514618,
ENSG00000085721,-3.16509,,,
ENSG00000085733,3.16744,,,
ENSG00000085760,0.67507,,-0.700132,
ENSG00000085788,-3.34848,,,
ENSG00000085831,0.591521,1.20785,,
ENSG00000085832,0.838548,0.568338,0.896041,1.03547
ENSG00000085871,-5.09318,-1.97276,-0.467817,-1.72575
ENSG00000085872,-1.03743,,,
ENSG00000085978,-0.441715,,,
ENSG00000085982,5.4027,,-2.01794,
ENSG00000085998,-1.51968,,,
ENSG00000086015,1.54434,0.650195,0.674971,0.937034
ENSG00000086061,-1.56185,,-1.74644,
ENSG00000086062,-3.55484,,,
ENSG00000086102,-0.385332,,,
ENSG00000086200,-0.680326,,,
ENSG00000086232,2.63651,,0.0024328,
ENSG00000086288,-1.35444,-1.50924,-0.918414,-1.71661
ENSG00000086289,-2.41145,,-0.553469,
ENSG00000086475,0.208904,,,
ENSG00000086504,-0.441817,,,
ENSG00000086544,1.01415,,0.738115,
ENSG00000086570,-1.85494,,,
ENSG00000086598,0.114046,-1.47484,,
ENSG00000086619,0.857317,,-0.0695853,
ENSG00000086730,0.979383,,,
ENSG00000086827,0.677772,,,
ENSG00000087008,1.76672,,0.60393,
ENSG00000087053,0.296123,0.69365,,
ENSG00000087074,-1.69501,,,
ENSG00000087076,-1.17632,,,
ENSG00000087077,-4.15076,0.176883,2.75259,2.07145
ENSG00000087085,-0.440472,,,
ENSG00000087086,2.5642,,,
ENSG00000087088,2.91312,,,
ENSG00000087111,-2.34787,,,
ENSG00000087152,1.18426,,,
ENSG00000087157,-1.73392,,-0.944307,
ENSG00000087191,-1.71529,,,
ENSG00000087206,-1.56063,0.75069,,
ENSG00000087253,1.10107,,-0.0422149,
ENSG00000087258,-2.75051,,0.469142,
ENSG00000087263,4.50953,2.38091,1.68221,2.87306
ENSG00000087266,0.0859473,,-0.723245,
ENSG00000087274,-1.27871,,,
ENSG00000087299,-0.80057,,,
ENSG00000087301,2.23788,,,
ENSG00000087302,-0.857932,,0.931501,
ENSG00000087338,2.60605,,,
ENSG00000087365,0.135178,,,
ENSG00000087460,-3.77963,0.179086,,
ENSG00000087502,0.163681,1.54195,,
ENSG00000087589,-1.82874,,,
ENSG00000087884,1.22908,,,
ENSG00000087903,-4.22649,,,
ENSG00000087995,-1.553,,,
ENSG00000088002,1.21087,1.58046,,
ENSG00000088035,1.34889,,,
ENSG00000088053,-2.60708,,,
ENSG00000088179,1.26175,,0.970626,
ENSG00000088247,0.2767,,,
ENSG00000088280,-0.368878,,1.60965,
ENSG00000088298,-3.72653,-3.36729,-3.18858,-4.6357
ENSG00000088305,0.355865,,1.91996,
ENSG00000088387,-1.94884,,,
ENSG00000088448,4.41886,-0.903696,-3.02502,-2.77802
ENSG00000088451,-0.947114,,,
ENSG00000088543,0.58034,,,
ENSG00000088682,-1.52656,,-1.05064,
ENSG00000088726,2.90667,,,
ENSG00000088766,-0.111084,,,
ENSG00000088808,-3.5851,,,
ENSG00000088812,3.38541,,0.358334,
ENSG00000088826,-1.63844,,,
ENSG00000088832,3.47433,-2.04159,,
ENSG00000088833,2.31025,1.06527,,
ENSG00000088836,-0.590431,,,
ENSG00000088854,-2.3813,-2.49151,2.31784,-0.122804
ENSG00000088876,-0.241804,,-0.472971,
ENSG00000088882,0.71177,,-1.13591,
ENSG00000088888,2.77838,-1.32464,-1.72516,-2.15653
ENSG00000088899,-2.60667,,1.25553,
ENSG00000088930,3.6083,,0.639308,
ENSG00000088970,3.20449,0.93124,,
ENSG00000088986,-0.531386,-0.462412,-0.640858,-0.780129
ENSG00000088992,-4.3096,-2.32203,,
ENSG00000089006,1.30517,-0.467138,,
ENSG00000089009,-0.716474,,,
ENSG00000089012,-3.49549,-4.59775,0.678579,-2.77127
ENSG00000089022,1.17781,,,
ENSG00000089041,-1.56334,-1.8904,-1.39467,-2.32289
ENSG00000089048,0.958273,,,
ENSG00000089050,-1.66841,-0.630134,0.895178,0.187415
ENSG00000089053,-0.689667,,,
ENSG00000089063,-0.341303,,0.405096,
ENSG00000089091,-0.366144,,-1.33046,
ENSG00000089094,-0.13596,,,
ENSG00000089123,-2.50035,-2.66432,,
ENSG00000089127,-1.73936,,,
ENSG00000089154,-0.700028,,-0.53633,
ENSG00000089157,0.614756,-0.421242,-0.603252,-0.724427
ENSG00000089163,-1.59606,,-2.15125,
ENSG00000089177,0.595192,2.35071,0.394157,1.94091
ENSG00000089195,3.01268,0.0440924,,
ENSG00000089220,-0.374545,-0.294515,-0.863093,-0.818553
ENSG00000089248,-0.0404391,,,
ENSG00000089327,0.0830335,-0.368692,,
ENSG00000089335,2.64271,1.3448,,
ENSG00000089351,2.45243,,0.0720432,
ENSG00000089486,1.9395,,,
ENSG00000089505,0.870633,,,
ENSG00000089597,-0.960312,,,
ENSG00000089639,3.01242,-5.26605,-2.75652,-5.67281
ENSG00000089693,-2.88681,,-3.23528,
ENSG00000089737,-0.896979,,1.69324,
ENSG00000089847,-1.63068,-0.575643,-0.882951,-1.03138
ENSG00000089876,4.79852,,,
ENSG00000089902,-1.82185,-0.729059,-3.13269,-2.73067
ENSG00000089916,6.53469,-0.573278,0.253464,-0.226143
ENSG00000090006,2.74015,1.91729,,
ENSG00000090013,-0.0572655,,,
ENSG00000090020,2.65341,3.37569,,
ENSG00000090054,0.630433,-2.38171,-2.81155,-3.67219
ENSG00000090060,-2.37484,,,
ENSG00000090061,4.19901,,,
ENSG00000090104,-0.864675,,0.697324,
ENSG00000090238,-6.2705,-4.67601,-4.65513,-6.59811
ENSG00000090263,3.85478,,1.68035,
ENSG00000090266,-0.933236,,,
ENSG00000090273,1.53192,,,
ENSG00000090316,1.43783,2.21226,,
ENSG00000090372,2.04368,,,
ENSG00000090376,-0.608801,-1.11241,,
ENSG00000090382,0.670155,0.301249,0.152482,0.320836
ENSG00000090432,3.93712,,1.51373,
ENSG00000090487,-0.0172423,0.183597,,
ENSG00000090530,0.711542,,0.250395,
ENSG00000090565,0.473283,-0.134273,,
ENSG00000090581,-1.53271,0.532123,-1.8142,-0.906568
ENSG00000090612,-0.336886,,-0.685439,
ENSG00000090615,-0.577821,-1.55791,0.682343,-0.619118
ENSG00000090621,1.972,,,
ENSG00000090661,0.877906,,,
ENSG00000090674,-0.603971,0.978979,,
ENSG00000090686,-5.84117,-1.4501,-2.81701,-3.0173
ENSG00000090857,-0.377025,,,
ENSG00000090861,1.59443,,0.880731,
ENSG00000090863,0.301291,2.56422,,
ENSG00000090924,-2.40962,-1.923,,
ENSG00000090971,-2.57806,,,
ENSG00000090989,2.10898,,,
ENSG00000091039,-0.106515,,,
ENSG00000091073,-2.18318,,,
ENSG00000091106,-1.13952,,,
ENSG00000091127,1.86705,2.37034,-0.731949,1.15852
ENSG00000091140,-0.864018,,0.563467,
ENSG00000091157,0.526891,,,
ENSG00000091164,2.07627,,,
ENSG00000091262,0.509347,,,
ENSG00000091317,0.385403,,-1.27326,
ENSG00000091409,1.40177,,-0.465065,
ENSG00000091436,0.455624,,,
ENSG00000091483,1.39735,,,
ENSG00000091490,2.35592,-1.27528,0.193003,-0.765289
ENSG00000091542,0.0932432,0.538394,,
ENSG00000091592,2.49565,1.49628,1.02021,1.77943
ENSG00000091640,0.848415,,1.08963,
ENSG00000091651,0.0657291,,-1.07875,
ENSG00000091732,-0.587194,,,
ENSG00000091844,-3.63067,,,
ENSG00000091947,1.98763,1.19497,,
ENSG00000091972,1.26895,,-0.753827,
ENSG00000092010,0.441063,,,
ENSG00000092020,5.7021,4.32035,0.73657,3.57578
ENSG00000092036,0.563352,0.0884696,1.51276,1.13224
ENSG00000092067,2.53756,,,
ENSG00000092094,3.2572,,0.132094,
ENSG00000092096,-1.95648,-1.40995,,
ENSG00000092098,2.47308,,,
ENSG00000092108,3.46481,,,
ENSG00000092140,-0.373062,,,
ENSG00000092199,0.403156,,,
ENSG00000092200,4.02639,0.448665,-1.03154,-0.412156
ENSG00000092203,-2.2916,1.23919,,
ENSG00000092208,0.0745329,,,
ENSG00000092295,-1.82329,-1.54318,-1.62232,-2.23835
ENSG00000092439,3.75206,0.446965,0.666671,0.78746
ENSG00000092470,0.0681471,,-0.664812,
ENSG00000092531,2.8132,,-0.00234348,
ENSG00000092621,1.84277,,,
ENSG00000092758,-3.01087,1.37883,-0.104842,0.900842
ENSG00000092820,-1.44532,,,
ENSG00000092847,-6.01131,,,
ENSG00000092850,0.30533,,,
ENSG00000092871,2.05245,,,
ENSG00000092929,-2.44309,-0.870145,-0.920398,-1.2661
ENSG00000092931,0.837234,,-1.24615,
ENSG00000092964,2.09424,,1.6763,
ENSG00000092978,1.9884,3.11182,,
ENSG00000093000,0.674503,-1.74548,,
ENSG00000093009,2.96471,,1.89528,
ENSG00000093010,-0.358492,-0.744123,0.519978,-0.158495
ENSG00000093072,-1.21407,,0.796076,
ENSG00000093134,-0.201055,-0.358351,,
ENSG00000093144,2.08205,,,
ENSG00000093167,-2.3842,,,
ENSG00000093183,-0.269003,,,
ENSG00000093217,-2.27961,,0.880126,
ENSG00000094804,0.289012,0.0226919,0.187227,0.148435
ENSG00000094914,0.256602,,,
ENSG00000094975,0.6484,,1.78313,
ENSG00000095002,-0.512302,,,
ENSG00000095015,1.83477,,-0.893246,
ENSG00000095059,0.55169,,,
ENSG00000095066,1.06574,1.88205,,
ENSG00000095139,-1.76087,-1.58438,,
ENSG00000095209,0.591642,0.348984,,
ENSG00000095261,-0.819377,,,
ENSG00000095303,2.37256,,,
ENSG00000095321,-3.87107,-3.3912,,
ENSG00000095380,2.34439,,,
ENSG00000095383,1.35022,,,
ENSG00000095397,-2.5359,1.48579,0.354597,1.30135
ENSG00000095464,-0.351485,0,-0.34389,-0.243167
ENSG00000095485,-2.12901,,-1.53351,
ENSG00000095539,0.500661,,,
ENSG00000095564,-1.67809,,-2.90666,
ENSG00000095574,0.199374,,-0.26261,
ENSG00000095739,1.23562,,,
ENSG00000095787,0.760973,,,
ENSG00000095794,-3.29302,,,
ENSG00000095906,0.608139,,,
ENSG00000095917,2.94323,,2.46917,
ENSG00000095970,2.12295,,,
ENSG00000096063,-1.27828,-0.798092,-0.0866935,-0.625637
ENSG00000096093,-0.00953555,,-2.21201,
ENSG00000096384,-0.370381,-2.55316,-2.27666,-3.41519
ENSG00000096401,0.597794,,0.905595,
ENSG00000096433,1.87482,-0.590029,2.43764,1.30646
ENSG00000096696,1.45597,,0.964664,
ENSG00000096717,-1.24859,,,
ENSG00000096746,-1.78253,,,
ENSG00000096872,1.10194,1.73998,1.81487,2.51366
ENSG00000096968,1.54699,,-0.152462,
ENSG00000096996,-0.373403,,,
ENSG00000097007,-1.98423,-0.226663,,
ENSG00000097021,-3.71995,,,
ENSG00000097046,0.762239,0.260259,-1.05718,-0.563511
ENSG00000099203,-0.441102,,,
ENSG00000099219,-0.0954234,0.114356,-0.366187,-0.178072
ENSG00000099250,4.51366,,-0.818564,
ENSG00000099256,2.0214,,,
ENSG00000099282,1.32827,,-0.118652,
ENSG00000099284,-2.98992,-0.832583,,
ENSG00000099290,1.64588,-1.04369,1.09228,0.0343613
ENSG00000099308,-0.101807,,-0.496559,
ENSG00000099326,-4.4475,,-2.46055,
ENSG00000099330,3.12058,1.35605,1.75657,2.20095
ENSG00000099331,-0.311318,,,
ENSG00000099337,-0.25782,-0.98915,2.66848,1.18747
ENSG00000099338,-2.01656,1.25447,0.550466,1.27628
ENSG00000099341,1.58481,0.870724,0.730528,1.13226
ENSG00000099364,-1.93862,-0.91653,,
ENSG00000099365,2.38729,,,
ENSG00000099377,2.47332,,,
ENSG00000099381,-2.17504,,,
ENSG00000099385,-0.976275,,1.16902,
ENSG00000099624,-0.0772984,,,
ENSG00000099769,0.676613,,0.989852,
ENSG00000099783,-0.345623,,,
ENSG00000099785,-0.749657,0.629625,,
ENSG00000099797,2.50988,,,
ENSG00000099800,0.450712,0.738479,0.120277,0.607232
ENSG00000099804,1.89998,-1.10747,-1.47664,-1.82724
ENSG00000099810,0.997524,,-0.0363465,
ENSG00000099814,-0.766923,,0.71627,
ENSG00000099817,-0.915628,-2.12129,-3.32925,-3.85411
ENSG00000099821,2.04929,0.475833,,
