gene,eqZ,wbZ,ntZ,multiZ
ENSG00000065491,-2.42034,0.515386,0.515386,0.728865
ENSG00000065518,0.207804,-2.37152,1.20037,-0.828127
ENSG00000065526,0.853124,-0.135469,1.44738,0.92766
ENSG00000065548,0.0985249,0.0857857,0.0857857,0.121319
ENSG00000065559,-0.970555,-0.490233,-0.249688,-0.523204
ENSG00000065600,-1.70849,-1.68945,1.00323,-0.485225
ENSG00000065615,5.34788,1.07918,1.07918,1.5262
ENSG00000065621,-3.99481,-0.6954,2.98537,1.61925
ENSG00000065665,2.78937,-0.302559,2.33807,1.43933
ENSG00000065717,-1.32657,-0.329685,-0.552504,-0.623802
ENSG00000065802,0.36105,-0.206711,-0.296321,-0.355697
ENSG00000065833,6.29217,-2.67044,-2.49503,-3.65254
ENSG00000065882,-1.47194,1.55947,2.8013,3.08353
ENSG00000065989,0.584998,0.970142,-0.221334,0.529487
ENSG00000066027,-2.32389,-2.91811,-3.25845,-4.36749
ENSG00000066044,-0.306599,1.38319,1.38319,1.95613
ENSG00000066084,4.34817,-3.66196,-3.32722,-4.94209
ENSG00000066117,-4.1957,-3.60827,-3.48864,-5.01827
ENSG00000066136,-1.53583,-1.87738,-1.87738,-2.65502
ENSG00000066185,-1.55766,-0.915092,-0.112082,-0.726322
ENSG00000066294,-0.553975,0.344391,-0.0182476,0.230618
ENSG00000066379,7.07522,3.06561,-0.770279,1.62304
ENSG00000066427,0.643268,1.41643,-0.60242,0.575593
ENSG00000066455,2.78739,-1.57756,-0.772369,-1.66165
ENSG00000066697,-2.04695,-2.65117,-0.102934,-1.94744
ENSG00000066735,7.26393,0.634348,-1.33648,-0.496485
ENSG00000066739,-1.01181,-0.635266,-0.264962,-0.636558
ENSG00000066827,-2.2414,0.232982,0.669636,0.638248
ENSG00000066855,-2.46197,-1.99199,-3.07521,-3.58305
ENSG00000066923,1.91747,1.63089,-1.25009,0.269261
ENSG00000066926,-0.550162,-0.373037,-0.383969,-0.535284
ENSG00000066933,2.36321,2.76383,1.74442,3.18781
ENSG00000067057,-0.0324503,-0.760049,-0.984982,-1.23392
ENSG00000067167,1.1919,1.12754,-0.440388,0.485891
ENSG00000067208,-3.50481,-2.80331,-5.66428,-5.9875
ENSG00000067221,-0.200034,-0.186002,-0.770392,-0.676273
ENSG00000067225,-1.3205,-1.83552,-0.119192,-1.38219
ENSG00000067248,-0.65722,-0.162925,-1.436,-1.13061
ENSG00000067334,-1.09156,-0.230527,0.736608,0.357853
ENSG00000067365,-1.52361,1.29556,0.882689,1.54026
ENSG00000067533,1.23838,0.136753,0.0370537,0.1229
ENSG00000067596,1.63969,1.35633,1.35633,1.91815
ENSG00000067606,1.55485,3.26605,-1.19727,1.46285
ENSG00000067704,1.96281,0.513777,-0.370193,0.101529
ENSG00000067715,0.645781,0.906864,-1.82947,-0.652382
ENSG00000067836,-5.9122,-2.42421,-2.42421,-3.42835
ENSG00000067900,1.04644,1.70443,1.14514,2.01495
ENSG00000067955,1.69736,-0.483018,-0.483018,-0.68309
ENSG00000068001,1.57556,-1.38793,-1.38793,-1.96282
ENSG00000068079,-1.44017,-0.0258116,0.20544,0.127016
ENSG00000068097,0.192867,0.402796,0.827389,0.869872
ENSG00000068137,1.01805,-2.59819,-3.10203,-4.03066
ENSG00000068305,-2.0973,-2.688,-1.80558,-3.17744
ENSG00000068383,0.97013,-0.0862846,1.36025,0.90083
ENSG00000068489,2.16031,1.62403,1.62403,2.29673
ENSG00000068615,1.18881,0.323552,1.30774,1.1535
ENSG00000068650,-1.02686,0.480047,-1.58345,-0.780222
ENSG00000068654,-1.63506,-2.14644,-2.40441,-3.21793
ENSG00000068697,1.86261,-0.82942,-2.5783,-2.40962
ENSG00000068745,1.47919,0.847842,0.852674,1.20245
ENSG00000068784,-1.71861,-0.6373,-1.83819,-1.75044
ENSG00000068796,2.61064,1.31448,2.97731,3.03475
ENSG00000068971,-1.33753,-4.93783,-1.1291,-4.28997
ENSG00000069188,-2.13417,-2.51157,-1.10162,-2.55491
ENSG00000069275,-1.97047,-2.24125,-2.3642,-3.25654
ENSG00000069345,-2.61457,-1.1702,-1.1702,-1.65491
ENSG00000069424,1.09785,0.351973,0.962649,0.929578
ENSG00000069493,0.375041,0.810203,1.15477,1.38945
ENSG00000069849,0.433171,1.00225,1.04662,1.44876
ENSG00000069869,-0.830147,-2.21853,-1.62497,-2.71777
ENSG00000069943,1.0869,3.0496,2.65446,4.03339
ENSG00000069966,-1.64943,0.0214646,0.284871,0.216612
ENSG00000069974,-2.13673,-2.46355,2.49127,0.0195997
ENSG00000069998,2.06907,1.28501,2.06516,2.36893
ENSG00000070018,-2.87667,-0.0801948,-1.15811,-0.875614
ENSG00000070019,-2.32665,-0.666746,-3.22143,-2.74935
ENSG00000070047,-2.13406,-0.209774,-0.74281,-0.673579
ENSG00000070061,-1.31206,-2.08475,-2.66358,-3.35758
ENSG00000070081,4.77187,3.01089,3.65137,4.71093
ENSG00000070087,0.487677,0.818664,-1.08749,-0.190085
ENSG00000070190,3.02705,2.46648,2.33252,3.39341
ENSG00000070371,-1.51248,-2.227,-0.0586807,-1.61622
ENSG00000070404,-0.266695,1.33027,1.23018,1.81051
ENSG00000070413,2.34702,-0.125326,-1.72951,-1.31157
ENSG00000070476,-1.36116,-0.620602,-1.98293,-1.84098
ENSG00000070495,-1.84323,-2.54051,1.80886,-0.517354
ENSG00000070526,2.01246,2.1546,-1.81461,0.240409
ENSG00000070540,-1.93724,-1.40539,-0.238942,-1.16272
ENSG00000070610,1.38757,0.494164,-0.487786,0.00450982
ENSG00000070669,1.19278,0.741251,-0.221054,0.367835
ENSG00000070718,1.96944,2.33993,1.99971,3.06859
ENSG00000070731,-1.42862,0.937636,-0.937322,0.000221721
ENSG00000070759,-1.003,-0.908736,-0.0505177,-0.678295
ENSG00000070761,2.36366,-0.194667,1.36706,0.829006
ENSG00000070770,-1.10273,2.24579,1.94007,2.95986
ENSG00000070814,-1.09151,-0.403278,-0.527785,-0.65836
ENSG00000070882,0.864052,1.11346,-3.14284,-1.43499
ENSG00000070950,-0.268909,-0.629481,-0.598835,-0.868551
ENSG00000071243,2.47933,2.3983,2.3983,3.39171
ENSG00000071246,0.379719,0.187939,2.0174,1.55941
ENSG00000071462,-1.80464,-0.589453,-1.32139,-1.35117
ENSG00000071537,3.32628,-0.147539,-0.147539,-0.208651
ENSG00000071539,0.852251,-0.107435,-0.107435,-0.151936
ENSG00000071575,1.5497,0.768925,1.3091,1.46939
ENSG00000071655,-0.548789,-0.844,1.9321,0.769405
ENSG00000071794,0.389617,0.191017,0.166792,0.253009
ENSG00000071894,-0.21658,0.146975,2.25944,1.70159
ENSG00000071967,-1.29798,-1.61957,-0.265259,-1.33278
ENSG00000071994,-8.26117,0.178764,2.13369,1.63515
ENSG00000072042,0.50588,-0.259513,-1.22967,-1.05301
ENSG00000072062,-0.844131,0.212645,-0.405015,-0.136026
ENSG00000072071,-2.01642,-1.46852,-2.33224,-2.68754
ENSG00000072110,-0.0583884,1.82979,-0.583584,0.881198
ENSG00000072121,0.647489,-1.02374,-1.03342,-1.45463
ENSG00000072135,0.855676,2.3548,2.3548,3.33019
ENSG00000072163,1.57094,1.26116,0.533946,1.26933
ENSG00000072195,0.693676,1.88743,-0.372889,1.07094
ENSG00000072210,-0.0919384,-0.0211905,-0.306855,-0.231963
ENSG00000072274,-1.53414,0.115326,0.550354,0.470707
ENSG00000072364,-0.797393,0.0312453,0.794505,0.583893
ENSG00000072415,2.03016,2.44553,1.39059,2.71254
ENSG00000072422,0.559623,-0.585861,-1.03676,-1.14736
ENSG00000072518,2.2168,2.97082,2.51093,3.87618
ENSG00000072682,-1.27277,1.11257,-1.05616,0.0398861
ENSG00000072694,-0.017045,0.932069,-0.462843,0.331793
ENSG00000072736,2.28161,-3.46406,-2.03403,-3.88774
ENSG00000072756,1.50471,1.08144,-0.169417,0.644901
ENSG00000072803,1.2372,1.57995,-0.463406,0.789519
ENSG00000072818,2.37149,1.50454,0.331253,1.2981
ENSG00000072832,1.85281,2.64389,0.609359,2.30039
ENSG00000072840,1.9878,-1.79767,-0.446754,-1.58705
ENSG00000072849,3.35691,1.98045,1.11879,2.19149
ENSG00000072864,0.421338,0.927772,0.958418,1.33374
ENSG00000072952,1.56047,1.3906,0.479457,1.32233
ENSG00000072958,1.53863,0.849093,0.580538,1.0109
ENSG00000073008,-0.000206279,0.992994,-0.582439,0.290306
ENSG00000073050,0.414246,0.56755,0.0751081,0.454428
ENSG00000073150,2.42255,0.612891,0.198798,0.573951
ENSG00000073169,2.24205,3.37461,0.62639,2.82914
ENSG00000073331,-1.08785,-1.2162,-0.291349,-1.06599
ENSG00000073350,-2.67455,-1.35207,-0.266075,-1.1442
ENSG00000073536,-0.953353,-0.935842,-0.413937,-0.954438
ENSG00000073578,-0.55564,-1.28456,0.573308,-0.502932
ENSG00000073584,0.533798,-0.381418,-0.209791,-0.418047
ENSG00000073605,3.13414,1.82041,0.0478004,1.32102
ENSG00000073614,1.63889,-0.635321,-0.62354,-0.89015
ENSG00000073711,3.0425,3.94576,1.97112,4.18387
ENSG00000073803,2.37503,1.94092,0.613333,1.80613
ENSG00000073849,0.259878,1.71602,1.68157,2.40246
ENSG00000073921,-0.146142,-2.14715,1.1036,-0.737904
ENSG00000074054,-3.11955,-2.135,-2.1749,-3.04756
ENSG00000074071,-2.46292,1.15452,-0.257279,0.634446
ENSG00000074201,0.0167794,-0.0563155,-0.0492785,-0.0746663
ENSG00000074266,0.379626,0.546287,-1.60073,-0.745603
ENSG00000074276,-1.08546,1.45798,-1.21088,0.17473
ENSG00000074319,0.604353,-0.00892812,-0.833064,-0.595378
ENSG00000074356,-1.74053,0.325925,0.146649,0.33416
ENSG00000074370,-3.12419,-1.77179,4.83195,2.16386
ENSG00000074410,-0.631071,-0.152497,-1.56741,-1.21616
ENSG00000074416,1.74006,1.14822,0.0756409,0.865398
ENSG00000074582,-0.910136,-0.862275,-0.862275,-1.21944
ENSG00000074590,0.762998,1.89107,-1.89932,-0.00583059
ENSG00000074621,-1.2599,0.70006,0.70006,0.990035
ENSG00000074660,-2.25567,-1.69949,-1.0041,-1.91173
ENSG00000074755,3.08907,2.72105,2.52648,3.71056
ENSG00000074842,0.12348,0.919482,0.893688,1.28211
ENSG00000074966,1.71332,1.76289,1.41136,2.24454
ENSG00000075073,-2.32725,-0.667752,-1.85877,-1.78652
ENSG00000075089,0.090252,-1.88282,0.199926,-1.18999
ENSG00000075142,0.139395,1.21328,-0.674468,0.380994
ENSG00000075151,2.07685,2.21576,1.68982,2.76166
ENSG00000075188,1.10093,0.999737,-0.0814666,0.649316
ENSG00000075223,0.395117,-2.21757,0.149328,-1.46247
ENSG00000075234,0.848849,0.519478,0.472243,0.701253
ENSG00000075239,-1.09735,-0.632525,-2.09665,-1.92982
ENSG00000075240,-0.778514,-0.977145,-0.81365,-1.26628
ENSG00000075275,-0.224799,1.69835,-1.47168,0.16028
ENSG00000075303,-0.111933,-0.446343,-2.24197,-1.90092
ENSG00000075340,-0.723541,-1.29663,2.61569,0.932714
ENSG00000075399,-1.22822,0.0031136,-0.0587101,-0.0393127
ENSG00000075413,-2.60138,-4.24449,-2.67058,-4.8897
ENSG00000075415,1.2135,1.56927,1.55849,2.21166
ENSG00000075426,-5.06211,2.3717,0.56739,2.07825
ENSG00000075568,2.79655,1.29258,0.17204,1.03565
ENSG00000075618,2.98728,-0.215219,-1.37022,-1.12108
ENSG00000075651,-1.11448,-1.44624,-1.34188,-1.9715
ENSG00000075702,-0.656524,-0.280795,1.50191,0.863456
ENSG00000075790,-0.737886,-0.84147,-0.576651,-1.00276
ENSG00000075884,0.666563,-1.95313,0.34846,-1.13468
ENSG00000075914,0.835608,2.7668,-0.204267,1.81199
ENSG00000075975,-0.726888,3.08114,1.57509,3.29246
ENSG00000076053,-1.01671,-0.714959,-1.37007,-1.47433
ENSG00000076067,-3.89854,-3.08318,-2.05539,-3.63352
ENSG00000076108,-0.184996,0.504047,-0.310995,0.136508
ENSG00000076242,-3.27604,-1.16483,0.840251,-0.229511
ENSG00000076248,-0.727254,-0.0782961,-1.17009,-0.882743
ENSG00000076258,1.82878,1.88625,0.514799,1.6978
ENSG00000076321,-4.81162,-5.48874,-4.89022,-7.33903
ENSG00000076356,1.91312,0.624398,-1.48692,-0.609896
ENSG00000076513,4.96895,4.28302,-1.5239,1.951
ENSG00000076554,1.45125,1.40391,-0.767089,0.450303
ENSG00000076555,1.10171,-0.096202,2.83177,1.93434
ENSG00000076650,0.923667,-1.68863,-1.31843,-2.12631
ENSG00000076662,0.0803404,-1.08709,-1.08709,-1.53738
ENSG00000076944,0.99464,-0.470494,0.755296,0.201385
ENSG00000077044,0.640384,0.985647,-0.817316,0.119028
ENSG00000077092,0.712539,-0.601555,-0.0534164,-0.463135
ENSG00000077097,-0.26281,-0.0721902,-0.0721902,-0.102092
ENSG00000077157,1.82956,-0.338098,-0.628285,-0.683336
ENSG00000077235,-1.7151,-1.72885,-1.63306,-2.37723
ENSG00000077238,-0.226562,-0.331692,0.412545,0.0571717
ENSG00000077312,-0.145418,0.717559,-0.172285,0.385567
ENSG00000077348,-0.664235,-1.39702,0.746006,-0.460335
ENSG00000077458,-1.49983,-1.15763,0.0363491,-0.792864
ENSG00000077463,-0.423447,-0.761602,-0.634607,-0.987269
ENSG00000077549,-1.58166,0.208936,-2.57892,-1.67583
ENSG00000077585,-0.629807,-1.34817,1.18393,-0.116138
ENSG00000077616,1.29492,-0.411118,1.34477,0.660193
ENSG00000077782,2.92012,2.48382,3.54565,4.26348
ENSG00000077984,-1.57318,-0.657085,-0.527059,-0.837316
ENSG00000078018,2.25897,2.85527,3.43199,4.44576
ENSG00000078043,2.38624,2.79019,1.91242,3.32525
ENSG00000078070,-1.80365,-0.755819,-0.932078,-1.19352
ENSG00000078124,2.49153,0.931835,0.850764,1.26049
ENSG00000078142,0.468723,1.50417,0.581364,1.47469
ENSG00000078177,-1.05426,-1.15244,0.734122,-0.295797
ENSG00000078246,-2.61223,0.333807,-0.152107,0.128481
ENSG00000078399,-1.19304,-0.173897,0.766935,0.419341
ENSG00000078618,0.702797,-0.460659,-0.622266,-0.765744
ENSG00000078674,-0.854157,-0.3859,-1.05254,-1.01713
ENSG00000078814,4.28824,3.4263,3.23131,4.70764
ENSG00000078902,1.38232,2.2154,-1.38334,0.588358
ENSG00000078967,0.485815,-0.14728,-0.0414933,-0.133483
ENSG00000079150,2.87139,1.71043,1.63678,2.36684
ENSG00000079156,0.181192,0.206957,-0.327934,-0.0855435
ENSG00000079215,1.51123,0.617788,0.280065,0.634878
ENSG00000079246,-0.680476,-4.32517,-1.19656,-3.90445
ENSG00000079257,1.52838,-0.133766,-0.813973,-0.670153
ENSG00000079263,2.29957,0.826495,-2.33335,-1.06551
ENSG00000079277,1.10452,1.14728,0.205626,0.956651
ENSG00000079313,1.97204,0.970669,-0.599599,0.262386
ENSG00000079332,-2.07399,-1.50503,-1.43866,-2.0815
ENSG00000079335,0.138001,0.276366,0.274705,0.389667
ENSG00000079337,-2.21782,-1.11982,0.043093,-0.761359
ENSG00000079459,2.02245,0.118345,0.373264,0.34762
ENSG00000079462,0.939627,1.86857,1.87348,2.64603
ENSG00000079691,0.0560957,2.06738,-0.371765,1.19898
ENSG00000079739,-0.635314,0.875344,1.39663,1.60653
ENSG00000079785,0.0567383,-0.317737,0.384117,0.0469378
ENSG00000079819,0.525183,-0.3135,-0.582393,-0.633492
ENSG00000079931,1.25069,1.34092,-0.0107738,0.940556
ENSG00000079950,-2.61343,-2.20116,0.241397,-1.38576
ENSG00000080007,-0.0750842,0.534208,0.534208,0.755485
ENSG00000080200,-2.54599,-2.60453,-2.60453,-3.68337
ENSG00000080345,0.333283,1.34046,-4.58433,-2.29377
ENSG00000080493,-0.449904,1.68367,0.0322645,1.21335
ENSG00000080503,1.82996,-0.248647,0.660289,0.291074
ENSG00000080573,-1.9923,-2.76063,1.16361,-1.12927
ENSG00000080802,2.3288,-0.929604,2.50541,1.11426
ENSG00000080815,0.667811,-0.584782,-1.92143,-1.77216
ENSG00000080819,0.656286,1.36139,-0.141213,0.862795
ENSG00000080823,-1.22913,-0.637521,-0.637521,-0.901591
ENSG00000080839,-1.20482,-1.84875,-2.11541,-2.80309
ENSG00000080854,-6.81119,-7.74368,-4.93685,-8.96649
ENSG00000081014,-1.23472,2.21744,3.3388,3.92886
ENSG00000081052,-0.936164,-1.31323,0.0884036,-0.866085
ENSG00000081320,-2.93825,-0.446202,-1.67817,-1.50215
ENSG00000081386,-1.45343,0.443086,0.443086,0.626618
ENSG00000081665,0.126123,1.2566,0.303776,1.10335
ENSG00000081692,-0.455048,1.07575,1.04732,1.50124
ENSG00000081721,0.0270708,-1.26732,-0.131789,-0.989322
ENSG00000081760,1.14302,0.509795,0.275069,0.554983
ENSG00000081791,-0.933607,0.872968,0.0600355,0.659733
ENSG00000081870,0.952884,0.680263,-0.680263,0
ENSG00000081923,0.541327,-0.829487,0.829487,-7.85046e-17
ENSG00000082146,-0.854767,-0.0109885,0.0109885,0
ENSG00000082196,0.0293693,-0.0319197,-0.471446,-0.355933
ENSG00000082212,0.4678,1.77495,0.185052,1.38593
ENSG00000082213,0.0390008,0.615726,0.581005,0.846216
ENSG00000082258,2.44192,1.32059,1.62561,2.08328
ENSG00000082269,6.15855,3.82419,-3.82419,-3.14018e-16
ENSG00000082293,-0.184496,-1.96852,-0.790331,-1.9508
ENSG00000082512,-2.99984,-2.74053,-2.03304,-3.37542
ENSG00000082641,1.46923,0.999785,-0.916003,0.0592426
ENSG00000082781,-1.45409,0.379871,2.51701,2.04841
ENSG00000082805,-0.755254,-0.0673313,-0.0884118,-0.110127
ENSG00000082996,0.655391,-0.137022,-1.31764,-1.0286
ENSG00000083093,1.80953,-0.0969196,-0.0969196,-0.137065
ENSG00000083097,-2.41307,-3.50067,0.521198,-2.10681
ENSG00000083099,2.5733,1.01802,1.98871,2.12608
ENSG00000083123,-0.0910871,0.528253,0.703229,0.870789
ENSG00000083290,-3.12492,-2.7019,1.17791,-1.07762
ENSG00000083312,-0.331768,0.0984197,-0.765514,-0.471707
ENSG00000083457,-2.09819,1.07054,0.550335,1.14613
ENSG00000083544,1.26156,1.54016,-0.958632,0.411201
ENSG00000083720,-1.30186,-1.21665,-1.21665,-1.7206
ENSG00000083799,-3.01478,2.64228,4.26089,4.88128
ENSG00000083828,0.584254,0.116809,0.600743,0.507386
ENSG00000083838,3.34085,1.04526,1.04526,1.47823
ENSG00000083844,-0.802255,1.25906,2.08784,2.36662
ENSG00000083845,-3.4007,-1.35601,-1.3411,-1.90715
ENSG00000083937,1.27121,0.686444,1.00396,1.1953
ENSG00000084073,-0.848074,-2.3108,0.291223,-1.42806
ENSG00000084090,-3.35644,3.11307,1.0646,2.95405
ENSG00000084092,-0.957303,-0.927772,-1.4942,-1.7126
ENSG00000084093,-1.57522,1.41292,1.41292,1.99817
ENSG00000084110,0.788951,0.911697,-0.258725,0.461721
ENSG00000084463,-1.17471,1.41583,0.195236,1.1392
ENSG00000084652,1.82922,0.616566,0.616566,0.871956
ENSG00000084676,0.796767,0.604615,0.668491,0.900222
ENSG00000084733,-0.313258,2.08402,1.13338,2.27505
ENSG00000084754,1.48173,-3.05287,-3.10953,-4.35747
ENSG00000084774,-3.74289,-2.82612,-3.27678,-4.3154
ENSG00000085063,-0.115828,-1.25746,-1.25746,-1.77831
ENSG00000085117,2.02552,0.301917,1.18526,1.05159
ENSG00000085231,0.345227,-1.05697,-0.587074,-1.16252
ENSG00000085265,2.14333,3.03087,1.62626,3.29309
ENSG00000085377,-0.00281231,0.00214167,0.535043,0.379847
ENSG00000085382,-1.69082,-0.775407,-0.0804316,-0.605169
ENSG00000085415,0.336163,-0.688346,-3.02054,-2.62258
ENSG00000085433,-0.271624,-1.15736,-1.59388,-1.94542
ENSG00000085449,0.162595,1.02302,0.968899,1.4085
ENSG00000085465,0.645312,0.533971,-0.241633,0.206714
ENSG00000085491,-1.59385,-1.25395,2.90696,1.16885
ENSG00000085511,-1.56315,1.40633,1.40633,1.98885
ENSG00000085552,-0.313638,0.762726,-0.762726,7.85046e-17
ENSG00000085563,-2.03873,-2.03794,-2.03794,-2.88209
ENSG00000085719,-0.0412367,-0.157193,-0.594712,-0.531678
ENSG00000085733,2.10787,1.66656,1.66656,2.35687
ENSG00000085760,-0.332158,-0.968842,-0.628316,-1.12936
ENSG00000085831,0.697711,1.14411,1.07054,1.566
ENSG00000085832,1.09405,0.622109,1.33345,1.38279
ENSG00000085871,-0.608245,-1.83725,-0.68842,-1.78592
ENSG00000085872,-1.50017,-0.511385,-0.398194,-0.643169
ENSG00000085978,1.09079,1.0935,-1.05449,0.0275799
ENSG00000085982,1.16567,2.04016,-1.98439,0.0394392
ENSG00000085998,-0.63375,0.189864,0.632565,0.581546
ENSG00000086015,0.634769,0.477465,1.27686,1.24049
ENSG00000086061,-1.40339,1.42341,-2.37602,-0.6736
ENSG00000086062,-1.93622,-0.679227,1.14945,0.3325
ENSG00000086200,-2.08301,-1.19784,-1.0539,-1.59222
ENSG00000086288,-0.752172,-2.0551,-0.643341,-1.90809
ENSG00000086289,1.22171,0.126132,-0.538718,-0.291743
ENSG00000086544,0.223938,-0.232908,2.34914,1.4964
ENSG00000086598,-0.939438,-1.42942,-1.64886,-2.17667
ENSG00000086619,0.887386,0.0833667,-0.0727801,0.00748586
ENSG00000086730,2.1537,0.167476,0.1241,0.206175
ENSG00000086827,-2.69767,-1.10839,1.10839,0
ENSG00000087008,-0.414379,1.26687,0.961443,1.57566
ENSG00000087053,1.51308,1.35618,-1.14628,0.148426
ENSG00000087074,0.402812,0.270863,-0.206718,0.0453576
ENSG00000087076,-1.15472,-0.0693312,0.019998,-0.0348838
ENSG00000087077,-3.78466,-0.639372,3.52571,2.04095
ENSG00000087085,3.80495,3.56649,3.56649,5.04377
ENSG00000087086,-1.98338,1.38465,-1.38465,3.14018e-16
ENSG00000087157,-0.388029,-1.04507,-0.977981,-1.43052
ENSG00000087206,-1.14108,0.117446,0.343783,0.326138
ENSG00000087253,0.318225,-0.527247,-1.18677,-1.21199
ENSG00000087258,-1.13696,0.627822,0.314266,0.666157
ENSG00000087263,3.02923,4.03363,2.86226,4.87613
ENSG00000087266,-1.77337,-2.36785,-0.197011,-1.81363
ENSG00000087274,-2.43627,-1.77657,-2.15594,-2.78071
ENSG00000087301,3.7736,1.42119,1.4092,2.00139
ENSG00000087302,-0.176231,-0.619067,1.0053,0.273111
ENSG00000087338,2.41898,-0.0462847,0.0462847,0
ENSG00000087502,1.70855,1.47398,-0.827201,0.457344
ENSG00000087884,0.0524963,-0.0647774,-0.0647774,-0.091609
ENSG00000087903,-1.91651,0.622793,-0.092681,0.374846
ENSG00000087995,-2.18586,2.23731,2.23731,3.16404
ENSG00000088002,4.74135,1.55062,1.54433,2.18846
ENSG00000088035,0.654475,0.913131,0.843655,1.24224
ENSG00000088053,-1.16349,1.00805,-0.688116,0.226224
ENSG00000088179,-0.020006,0.484427,1.01841,1.06266
ENSG00000088247,-1.89025,-0.0647678,-0.0674698,-0.0935061
ENSG00000088280,1.63322,1.03135,1.92128,2.08782
ENSG00000088298,-4.81169,-3.91733,-3.93033,-5.54913
ENSG00000088305,-1.11248,0.435349,2.04128,1.75124
ENSG00000088387,0.227947,-1.79413,-0.872021,-1.88526
ENSG00000088448,2.91235,-0.405678,-5.61742,-4.25897
ENSG00000088451,-1.95223,-0.741523,-0.741523,-1.04867
ENSG00000088682,-1.76521,-2.4653,-1.43734,-2.75958
ENSG00000088726,0.981122,3.12603,-0.308171,1.99253
ENSG00000088812,0.174887,-0.310387,1.12885,0.578743
ENSG00000088826,-1.53593,0.34961,-0.34961,1.17757e-16
ENSG00000088832,3.11416,-2.13347,-1.48977,-2.56202
ENSG00000088833,2.76589,1.3145,2.5275,2.71671
ENSG00000088854,-2.78144,-2.10926,3.9326,1.2893
ENSG00000088876,-2.34186,-0.783655,-0.884448,-1.17953
ENSG00000088882,1.67402,-0.360097,-1.04622,-0.994419
ENSG00000088888,0.923916,-2.53958,-1.64564,-2.9594
ENSG00000088899,-1.92722,-1.6359,0.951264,-0.484108
ENSG00000088930,3.9313,-1.09368,0.760958,-0.23527
ENSG00000088970,3.89841,0.827496,0.841697,1.1803
ENSG00000088986,-2.94066,-0.324934,-0.725621,-0.742854
ENSG00000088992,-1.67972,-1.70441,-0.261317,-1.38998
ENSG00000089006,-0.0153314,-0.544,-0.151261,-0.491624
ENSG00000089012,-2.47716,-4.75733,0.711235,-2.86102
ENSG00000089041,-0.103693,-2.62572,-0.865466,-2.46864
ENSG00000089048,-0.498638,-0.655262,-1.97501,-1.85988
ENSG00000089050,-1.58497,-0.922899,1.3174,0.278957
ENSG00000089053,-0.778357,-1.06107,0.770714,-0.205315
ENSG00000089063,-0.748895,0.820708,-0.0390526,0.552714
ENSG00000089091,0.162322,-1.22871,-1.50039,-1.92976
ENSG00000089123,-1.84446,-2.74434,-0.977188,-2.63151
ENSG00000089154,-1.02592,0.269154,-0.689393,-0.297154
ENSG00000089157,0.846992,-0.464709,-0.793016,-0.889346
ENSG00000089163,0.778134,-2.175,-2.4054,-3.23883
ENSG00000089177,2.79775,2.93899,0.320833,2.30504
ENSG00000089195,1.40903,-0.173542,1.19005,0.718782
ENSG00000089220,-1.29075,-0.848839,-0.557949,-0.994749
ENSG00000089248,-0.54434,-0.722771,-0.722771,-1.02215
ENSG00000089327,-1.00544,-0.33141,-0.516918,-0.599858
ENSG00000089335,1.04289,1.41934,1.14689,1.8146
ENSG00000089351,1.39084,0.74324,0.0908722,0.589807
ENSG00000089505,2.07386,2.12888,2.12888,3.01069
ENSG00000089597,-0.269575,-0.216732,-0.216732,-0.306506
ENSG00000089639,4.25553,-5.60532,-4.00096,-6.79267
ENSG00000089693,-1.29366,0.886039,-3.47418,-1.83009
ENSG00000089737,-0.729447,0.986588,1.75253,1.93685
ENSG00000089847,-0.949314,-0.542016,-1.13329,-1.18462
ENSG00000089902,-3.19475,-1.08454,-3.31861,-3.11349
ENSG00000089916,4.41178,-1.36004,-0.582499,-1.37358
ENSG00000090013,-0.969773,-0.0346962,-0.0346962,-0.0490678
ENSG00000090020,3.33881,5.79936,-3.57734,1.57121
ENSG00000090054,0.697128,-2.66945,-3.0648,-4.05472
ENSG00000090104,-2.27321,-0.96672,0.637807,-0.232576
ENSG00000090238,-7.45916,-4.89618,-4.89102,-6.9206
ENSG00000090266,1.59741,-0.266646,-0.266646,-0.377095
